,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,cusip,ticker
41359,,,,,,,,,,,,,,,,,,,,,,0.9861650059704541,0.9467282264089261,0.95362963647759,648691103,SNR
66941,,,,,,,,,,,,,,,,,,,,,,,,,88025U109,TXG
49487,,,,0.8717834591846323,0.9178361831686307,0.9365257320771442,0.9318361543634278,0.9598579425529877,0.8020119614862059,0.8212048780548497,0.8184081985732014,0.8689934074835013,,0.7344523608305332,0.7511553854127767,0.8562664128652396,0.9324731700675711,0.8637283662351032,,,,,,,60688K108,CMKG
115610,,,,,,,,,,,,,0.9552520217272681,0.9573439444168281,,,,,,,,,,,884481102,TWPG
40599,,,,,,,,,,,,,,,,,,0.9602204637072208,,,,,,,31864F106,FRF
145072,,,,,,,,,,,,,,,,,,0.9602204637072208,,,,,,,34954W104,FRF
17842,,,0.9846612547201694,0.9729693363816013,0.9593778120314543,0.8930015417876519,0.9103970931579815,0.8437979840082553,0.8381108540123677,0.7982326457717871,0.7923410332226046,0.2507891782392608,0.7007001208687592,0.7360176104875281,0.5770263440254113,0.836752349080752,,,,,,,,,983857103,XRIT
92195,,,,,,,0.8127861272723799,0.8701150144671542,0.9021211928494935,0.8784102130023371,0.91476416921539,0.9508037068311822,0.9635083963902042,0.9709143807971606,0.9152415460187213,0.9457791250985818,0.9566183692221003,0.9708284073734402,,,,,,,37247A102,GTIV
36381,,,,,,,,,,,,,,,,,,,0.9696730277393222,0.9772657846469697,0.9900171364519373,0.22587419489160654,0.4849899677521375,0.7453005047484829,87265K102,TSLX
139138,,,,,,,,,,,,,,,,,0.9866882498305451,0.987371778567136,0.9897460502661396,0.9827917773822037,,,,,87817A107,TMH
61005,,,0.9663401210089252,0.9757307769722336,0.9837624804842285,0.9951523018130949,0.9966912013358539,0.9953607948483144,0.9964416981885057,0.9962595212090015,0.9973259069227699,0.997084807195069,0.9969179969367886,0.9973078198312262,0.9943387611571995,0.9955914529027009,0.9908633880843124,0.9943535907832657,0.9952907739680418,0.9958390517072031,0.9978835699091856,0.9985674227404481,0.9870052285673824,0.9838266288285705,756109104,O
40276,,,,,,,,,,,,,,,,,,,,,,0.9928506907613043,0.9956780771243435,,58503T106,MDLY
63783,,,,,,,,,,,,,,,,,,,,,,,,,03842Q108,AQ
118134,,,,,,,,,,,,,,,,,,,,,,,,,00489C103,AQ
63580,,,,,,,,,,,,,,,,,,,,,,,,,77543R102,ROKU
82018,,,,,0.9948699397562472,0.9958928033968166,0.9971349748340042,0.9953941080815877,0.9967225046420255,0.9965020544632216,0.9957867010293713,0.9971993264795577,0.9954154046694174,0.9930194962432083,0.991498299490657,0.9936718240008905,0.9945180494772526,0.9966477512116642,0.9965976851584003,0.9978100506167645,0.9974098026860417,0.7506749016486906,0.8391729406476441,,439734104,HFBC
79239,,,,,,,,,,,,,,,,,,,,,0.5311809566436906,0.7550862595450539,0.8720428000927125,,90041L105,TPB
145187,,,,,,,,,,,,,,,,,,,,0.7974482930971275,0.8693155952168589,0.9223205147917874,0.9774526986952375,,04962H506,ATOS
39134,,0.8597074394476061,0.8584317061938672,0.9062341049460593,0.9064106260965433,0.937468069741715,0.823246554101334,0.7811873820942878,0.8030595973138852,0.875754177020209,0.8688190961288855,0.9310469174046285,,,,,,,,,,,,,454072109,IDEV
60728,,0.8597074394476061,0.8584317061938672,0.9062341049460593,0.9064106260965433,0.937468069741715,0.823246554101334,0.7811873820942878,0.8030595973138852,0.875754177020209,0.8688190961288855,0.9310469174046285,,,,,,,,,,,,,46435G326,IDEV
56100,,,,0.974381149881224,0.9332188436596879,0.8377034606673108,0.8688060573791688,0.9060918289326021,0.7339342813600088,0.8989062628946733,0.9371406829581669,0.9583351204278556,0.9611611748343245,0.9592177232797173,0.956782080130691,,,,,,,,,,51508L103,LNY
32092,,,,,,,,,,,,,,,,,,,0.8816323512617621,0.9387735684560997,0.9487888791786402,,,,67552A108,OCRX
128404,,,,,,,,,,,,,,,,,,,,,,,,,40053G106,GGA
115695,,,,,,,,,,,,,0.9820811309004095,0.9546858382506481,0.9425268245321797,0.949095299851309,0.9725003260178356,0.9817564255205357,0.9824842381200635,0.9828303095490272,0.9793362499437516,,,,252366109,DXTRQ
9618,0.8648637405787128,0.875852978003758,0.8888274336373226,0.9018723258124575,0.9177683873352526,0.9333790261555563,0.9322444232587593,0.9543923472379833,0.9663317025160737,0.9530074901233281,0.947976424502477,0.9105179732558364,0.9239655809766703,0.9062454413004032,0.9322646240095386,0.9424667300371209,0.9446863935652425,0.9468987544901603,0.9280062082006927,0.9127699186348636,0.8892767930244251,0.8968343617436613,0.9221657782505224,0.9425782756602663,574599106,MAS
9137,,,,,,,,,,,,,,,,,,,,,,,,,85857T101,STEN
147295,,,,,,,,,,,,,,,,,,,0.9791970500900365,0.9590992995203296,0.9524928978945871,0.9561751489281004,,,698354107,P
47863,,,,0.8315712181015913,0.8688707506658663,0.9589353997874075,0.8581836200093839,,,,0.4995597589764387,0.7074530497697765,0.7877379380021861,0.8568537620783249,0.79193491185152,,,,,,,,,,584949101,MEDQ
50432,,,,,,,,,,,,,,,,,,,,,,0.9778748832512688,0.9763040433400251,,42824C109,HPE
109194,,,,0.8539902906452879,0.9509938507727309,0.9582046181411071,0.912928865917821,0.8846080222057271,0.6927165941595392,0.23234765744031405,0.6576934279167274,0.7483129602573365,0.7562881212704853,0.9352667624117711,,,,,,,,,,,20581E104,CITP
41711,,,,,,,,,,,,0.922477139655845,,,,,,,,,,,,,92189F379,CBON
147156,,,,,,,,,,,,,,,,,,,,,0.9747140335641932,0.9734778535134816,0.9710724949046116,0.9760843130668967,81282V100,SEAS
147837,,,,,,,,,,,,,,,,,,,0.9029877794506994,0.921681000713649,0.9494189150954768,0.9563541646839756,0.9714866965141269,0.9576744788832731,92339V100,VER
67508,,,,0.869954624326386,0.9113724832398747,0.9202444388759284,0.24577204779505815,0.29621967693017015,0.5831350247274117,0.22181934233165093,0.4541660052074051,0.7145645337572727,0.9744557781274188,0.9793131889642429,0.9859506616878638,0.987570791553339,0.9597658373668155,0.9614080135649146,0.9790220936755335,0.9712568263610115,0.9401355294479986,0.9394270638155438,0.8682922533927183,0.8921567783515627,929740108,WAB
108048,,,,,,,,,,,,,0.9259607810928664,0.9426840783803406,0.9515741497491814,0.9731873352494746,0.9843298281757386,0.9506228276487613,0.9496745967788137,,,,,,45173E204,IKAN
10221,,,,,,,,,,,,,,,,,0.9940139419973287,,,0.996922488842782,0.9945946371621696,0.9866467832985708,,,600548200,MLLS
73423,,,,0.9556333571020025,0.9611636500415432,0.9800510904169322,0.9920614876798893,0.9955734699567457,0.9901923800930951,0.9685837833781923,0.9799222783149935,0.9850231199268791,,,,,,,,,,,,,087866109,BHBCQ
92158,,,,,,,0.9022731656925691,0.9512560437081795,0.8789773382711576,0.8608053637608308,0.9003153950841906,0.9043127841023596,,,,,,,,,,,,,922281100,VSTY
7783,,,0.780911956149164,0.809270733209702,0.7243563550477266,0.7025244302741781,0.7049237650008243,0.7504227138655821,0.1575056832126034,0.6400375668341169,0.2747372549036938,0.5539258740753098,0.7195565944120883,1.0000000000000002,,,,,,,,,,,232674507,CYPB
62191,,,,,,,,,,,,,,,,,,,,,,,,,82536T107,SSTI
68820,,,,,,,,,,,,,,,,,,,,,,,,,827057100,SSTI
92086,,,,,,,0.9759548518544507,0.9727826971461999,0.9754763580456173,0.9526562118026377,0.9673692551745111,0.9670120990211942,0.9654072706779147,0.9736604163083902,,,,,,,,,,,58446K105,MCCC
22151,,,,0.9784363465447351,0.9719925654737579,0.8751719618231536,0.902408090880808,0.9369044569750001,0.8808575369981968,0.8443390560567526,0.8863127761775847,0.9307264197905977,0.9718518053876846,0.9694704104867428,0.9611839353202886,0.9615983424610509,0.9627301695816327,0.951077361646238,0.9585444131487865,0.9726848103053899,0.984997086889694,0.9794830229514835,0.9788946102967268,0.9744544588892023,56418H100,MAN
25018,,,,,,,,,,,,,,,,,,,,,,,,,92210U205,VAPO
65998,,,,,,,,,,,,,,,,,,,,,,,,,922107107,VAPO
105341,,,,,,,,,,,0.9450663942785673,0.9547172807742769,0.8991384473239658,0.9244184243698069,0.934990557285507,0.8844718662517522,0.9101347336121766,0.9124004632445347,0.9349623447577825,0.9316789227351228,0.9560826790997045,0.9527436000356365,0.8442189637402048,,40052B207,GTXI
65138,,,,,,,,,,,,,,,,,,,,,,,,,22305A103,CVIA
35195,,,,,,,,,,,,,,,,,,,,,0.9293513902056248,0.9451219617402039,0.9797320075076307,,33938J106,FLXN
17997,,0.9341083459164693,,0.789518390062975,0.7007126333220762,0.81410909722718,0.8573402244328182,0.8450975260034242,0.8533883020927697,0.8523590095271762,0.8348507928701926,0.8993910240493349,0.9460504583399026,0.9559047598257671,,,,,,,,,,,761557206,DINE
89297,,,,,,,0.857999366415168,0.8659258569790172,0.9265315869520548,0.9256672590310817,0.9446250884122697,0.9668506373994253,0.9737118165545852,0.9506834951262478,0.9390682989778667,,,,,,,,,,04033V203,ARBA
29245,,,,,,,,,,,,,,,,,,,,,,,,,70932M107,PFSI
154815,,,,,,,,,,,,,,,,,,,0.942973737215222,0.9686232379190898,0.8182957600039528,0.8677161894491793,0.903869542858371,0.9495207271505374,12542Q706,CHFS
62173,,,,,,,,,,,,,,,,,,,,,,,,,67420T206,OMP
54522,,,0.9943442718053336,0.9353729600241535,0.9494831190671027,0.9738462891873159,0.9982045919867358,0.9917873900346371,0.9647284575887364,0.5380719520361934,0.6861913048517065,0.5369969499595612,0.6889196322561538,0.6784179705996208,,,,,,,,,,,969450105,WTU
40530,,,,,,,,,,,,,,,,0.9841826648316427,0.9841952782095902,0.9819344333282253,0.9626174427261228,0.9363238025803501,0.947874566423152,0.2474718499230434,0.48174292354654397,,456696103,IAIC
53180,,,,,,,0.9124407335241544,0.8825460200056715,0.8969909869217307,0.8707065650788297,0.8375063093583761,0.8469527794828086,0.8300511340281332,0.904440355487513,0.9058617994538837,0.938130119737357,0.957340554786681,0.9629506664296966,0.9747229944842725,0.9769005552373149,0.9845765226368339,0.9855489561691083,0.9740816284778978,0.9612092785477664,63910B102,NLS
150433,,,,,,,,,,,,,,,,,,0.9696613983548755,0.974105985542885,0.9903882750226133,,,,,760113100,RNF
90907,,,,,,,0.9215701825682211,0.9028537884140889,0.9343669582777118,0.9230998552244154,0.9357208498773857,0.905174736806753,0.9249421565445423,0.9359785173378029,0.9536887720754165,0.9620716310156029,0.9497081720132762,0.9548502996232391,0.9502095658246064,0.96043960087596,0.9744192663845975,0.9867211696551638,0.9719012819203066,0.9436138453243932,72919P202,PLUG
40106,,0.9161494381494032,0.8716015134503482,0.9162447501360722,0.8593704256657698,0.804970892294449,0.8199159470003513,0.8782049399001678,0.9335093586311035,0.9693049673118551,0.9770876747035819,0.9663568979237902,0.953502231955889,0.2905629232425235,0.5167619414994917,0.548695569767684,0.5559154247813791,0.7742701308595753,,,,,,,685564106,ORB
122859,,,,,,,,,,,,,,0.9758556978477552,0.9856980884972014,0.9706443915990014,0.8194941264934613,0.9206575542434491,0.9302922623575784,0.9315023583050758,,,,,411307200,HNSN
90463,,,,,,,,,,,,,0.6504818025001898,0.8238494834345277,0.8238494834345277,,,,,,,,,,77587P103,ROME
94190,,,,,,,0.9270769683457006,0.9466143942770837,0.8591419743031753,,0.8597670756252439,0.919956144098677,0.9653105686311947,0.9736498639490904,0.9853971964981426,0.9853101987425831,0.9910203917152184,0.9876596421109557,0.966468886472243,0.9773433933692807,0.9435933997974599,0.9518506559070651,0.9622849382803415,0.9720712127371381,29362U104,ENTG
137805,,,,,,,,,,,,,,0.7653771688129295,0.937514526812114,0.9347965646393552,0.9574614193676251,0.9039148999931711,0.8817026097305879,0.275424288258265,0.5341442971592404,0.7752939490614117,0.9999999999999997,0.9999999999999997,46520M204,ISDR
10878,,0.7426398832533635,0.8135188335548906,0.8385226595729761,0.8515460638534994,0.355619872966553,0.5435064725131624,0.7110157461307457,0.9265896691594326,0.9393793552840312,0.9662334191222515,0.9734077785910147,,,,,,,,,,,,,53630P101,LIPD
119557,,,,,,,,,,,,,,0.9778209566034218,0.9450182299802922,0.9577195967277525,0.9712090010787547,0.9832094588137043,0.9811017037488275,0.9887881653995484,0.9910125457813802,0.9930643595541184,0.9876376904786373,0.9840977953535778,28238P109,EHTH
89895,,,,,,,0.6240922421013743,0.7287971069558076,0.9392189714105785,0.9141425538810936,0.9366668005522466,0.9573088509405748,0.9641382936974464,0.9731547010891411,0.9770600303698855,0.8729978543993161,0.7621912685833743,0.2110086298643731,0.4846525119557856,0.38829357141793325,0.4617600902755397,0.1441668539088158,,,005094107,ACTA
104030,,,,,,,,,,,0.9912164752223966,0.9846509203647092,0.9837092318063533,0.9897687450809917,0.9729971524688983,0.9602929799222641,0.9719389626715894,,,,,,,,186873105,CSBK
19131,,0.8398255843145486,0.8964909121617292,0.9536169042264779,0.9596048098226753,0.9187726365680594,0.9378817152305844,0.7351831599225459,0.8212530428921534,0.793273462542416,0.8882315583647834,0.9173467019801955,0.9493133691801416,0.938216148778379,0.9188806473554165,0.9289012057888272,0.9540933207856556,0.8096697569247645,0.8504000850685949,,,,,,760174102,RENT
107503,,,,,,,,,,,,0.98596095024534,0.9879272909529333,0.9906034970702047,0.9944515052123717,0.9945456060756085,0.9948057095327374,0.9922977945686199,0.9920286661605985,0.9894460041914033,0.9921336051948692,0.9901837759760211,0.9883747549318583,,74980D100,RTW
134518,,,,,,,,,,,,0.98596095024534,0.9879272909529333,0.9906034970702047,0.9944515052123717,0.9945456060756085,0.9948057095327374,0.9922977945686199,0.9920286661605985,0.9894460041914033,0.9921336051948692,0.9901837759760211,0.9883747549318583,,78355W635,RTW
135288,,,,,,,,,,,,,,,,,,0.9744871267478225,0.9798759371751538,0.9775999662160816,,0.8943090340497624,0.8899664048346018,,76973Q204,RRTS
56817,,,,0.9959951965046964,0.9966059864652411,0.9955765725407916,0.9954885633529192,0.9708709230152214,0.978955424996555,0.9415425726611218,0.9441735171598732,0.9508203812197952,0.7916266402110498,0.8101163005698605,0.44561583150609935,0.6819320472672117,,,,,,,,,895925105,TGIC
151353,,,,,,,,,,,,,,,,,,,0.9772484091406758,0.9818637926157011,0.9910788945217383,,,,00213T109,ASBB
86039,,,,,,,,0.9593433783741445,0.9717140749511365,0.962261284616142,0.9651223310099967,0.9836638457214452,0.9676136859356053,0.9770385717506964,,,,,,,,,,,802809103,SBP
55453,,,,,,,,,,,,,,,,,,,,,,,,0.9717731072116051,74933V108,RARX
68830,,,0.9641026046394376,0.9774602000508571,0.9502839513882013,0.9438067058525238,0.9602504342180348,0.977030480834716,0.9829579086654302,0.9462296119021884,0.9636286762918161,0.9382369676573675,0.9641477022190763,0.9717472615242873,0.8213011436645687,0.8776426258108437,0.9224277001516891,0.9744804421597394,0.9819717402107591,0.9783251813006428,0.9521925430487613,,,,699462107,PRXL
101336,,,,,,,,,,,,,,,,0.648308338709147,0.6509798740732461,0.644317834056864,0.8236190164150196,0.9900178916208412,0.9805998951390081,0.9718262823975744,0.8753064233000364,,36117V105,FTFT
95995,,,,,,,,,,,,,,,,,,,,,,,,,59507Q106,MIIS
61032,,,,,,,,,,,,,,,,,,,,,,,,,888846102,TOCA
125828,,,,,,,,,,,,,,0.9798788542042259,0.9904742113337258,,,,,,,,,,695459107,PAET
95718,,,,,,,,0.27466423546156604,0.7736636695407221,0.22214174213625734,0.511763169096958,0.7258958518605537,0.9848180639055727,0.9839818355638456,0.9863879541681579,0.987109351599564,0.9678730548718409,0.9664032854467237,0.9650321209412712,0.9765293184580733,0.9756312401051632,,,,45071R109,XXIA
5527,,,,,,,,,,,,,,,0.6282138000554998,0.8062840955644779,0.9450033603278859,0.9782659484423406,0.9865499844685498,0.987947235422373,0.9860285075125144,0.7051303864539311,0.8657218871753104,,496719105,KINS
15129,0.9265811261999287,0.8927431883992764,0.9244233015758992,0.9575044726513054,0.9883907225239863,0.9906920885238865,0.9399796673541853,0.9359325137912607,0.9172341302271722,0.8553068053790857,0.8796367730057372,0.8763070963907179,0.9016530245863751,0.9386117623309699,0.9613948963821498,0.980361522293877,0.9462073961898936,0.9633282728956809,0.9752261264797739,0.9714950554793353,0.9753909571217297,0.9798445400020362,0.9797448779526361,0.9624242069608404,890516107,TR
72877,,,,0.1372620263989882,0.42702965667830955,0.7158660152244355,0.7835391905309207,0.9278463968436403,0.9278463968436403,0.36177603748457027,0.5396067743310315,0.7531815148337874,,,,,,,,,,,,,019924208,ALLN
51719,,,,,,,,,,,,,,,,,,,,,,,0.9604103233689033,,69012T206,OTLK
94096,,,,,,,,0.9267247594227411,0.9508616066342853,0.9652083394266701,0.9769961836627687,0.9646589159189175,0.940507318393875,0.9552145674881162,0.9728553756983948,0.9862578719881497,0.988449036147108,0.9899167008113418,0.9918185713353443,0.9890170073542158,0.9738312980621308,0.9546113004423443,0.9589537581370728,,14067D508,CPST
26625,,,,,,,,,,,,,,,,,0.9589237365968116,0.9746070083186901,0.973165446279185,0.9578116532305091,0.9733985395575031,0.9839401344205977,0.9840988394636444,0.9899975360384596,285562500,ECHO
133968,,,,,,,,,,,,,,,,,0.9589237365968116,0.9746070083186901,0.973165446279185,0.9578116532305091,0.9733985395575031,0.9839401344205977,0.9840988394636444,0.9899975360384596,27875T101,ECHO
146973,,,,,,,,,,,,,,,,,,,0.9993991463665233,0.9995045237747181,0.9996292837289928,0.9994193918257473,,,319850103,FBNK
32508,,,,,,,,,,,,,,,,,,,0.5617850592683129,0.715773586344723,,,,,45781N109,INVS
33417,,,,,,,,,,,,,,,,,,,,,0.9857970966932891,,,,068323104,CUDA
117162,,,,,,,,,,,,,,,,,,,0.9923602173031729,0.9919742476549583,0.9937928872343375,0.9971363820391126,0.9985361496675393,,437872104,HTBI
65969,,,,,,,,,,,,,0.9761616377186235,0.9812324670612571,0.9799771671382906,0.9483974869233768,0.9598233694093302,0.9629853091021902,0.9854175438343368,0.9878467205301682,0.9741937140086224,0.9776292595087158,0.9862785246564272,0.9908957481971976,11221X107,BFIN
109064,,,,,,,,,,,,,0.9761616377186235,0.9812324670612571,0.9799771671382906,0.9483974869233768,0.9598233694093302,0.9629853091021902,0.9854175438343368,0.9878467205301682,0.9741937140086224,0.9776292595087158,0.9862785246564272,0.9908957481971976,06643P104,BFIN
6590,,,,,,,,,,,,,,,,,0.9772283583483707,0.9481167685972652,0.9692861923091861,0.9730197357350905,0.9842798856276915,0.9234858329597442,0.9375209528321866,0.9507224923782562,37045V100,GM
40767,,,,,,,,,,,,,,,,,,,,,,,,,91843L103,VWR
127635,,,,,,,,,,,,,,,0.7166818702781433,0.4179430462262898,,,,,,,,,24379J200,DEER
84651,,,,,,,,,,,,,,,,0.7795736743711726,0.8187666965940245,,,,,,,,00687R100,ADNY
29754,,,,,,,,,,,,,,,,,,,,,0.9142818236830816,0.9452495384481382,,,72199A933,PF
144099,,,,,,,,,,,,,,,,,,,,,0.9142818236830816,0.9452495384481382,,,72348P104,PF
19889,,,,,,,,,,,,,,,,0.904034726995821,0.9443839399422829,0.7216019754034448,0.7510888629309336,0.8279025360190363,0.7710067656787868,0.8535970535485774,0.5669994496519754,0.6698227441487675,759910102,KRMD
69175,,,,0.6532507472423749,0.7626035574609181,0.8696358372721301,0.9421351382281982,0.9519790181240754,0.6114113263814698,,,0.5902423856111029,0.6811061513730222,0.800160584544916,,,,,,,,,,,86260A101,STRB
1259,0.8314020815086428,0.45952350571350004,0.6146932613987778,0.8176361020002544,0.5447430081954993,0.7049788291920024,0.16209695409691813,0.4459911683948541,0.7209938886551287,0.24757923484385821,0.4884708999195604,0.7115063918586673,0.9275166229513298,0.9527015843717036,0.9550590565362915,0.945567318530343,0.9558481076293663,0.9326874610089085,0.9592909765223893,0.8591526903409932,0.8984047974691755,0.9407406511849731,0.967929670927242,0.9791387716671323,03937C105,ARCB
61375,,,,,,,,,,,,,,,,,,,,,,,,,29103W104,EEX
78724,,,,,,,,,,,,,0.9715129905863945,0.9744694327598578,0.9773347395827888,0.9663417684555364,,,,,,,,,268253101,ECBE
7174,,0.9116920232269909,0.9527541243348406,0.9711641626757439,0.9725060332702569,0.9615382973300011,0.9616920977717297,0.943473021891294,0.8722851313435482,0.9241258128044528,0.94002381409248,0.9492633616433288,0.9510176589493334,0.8449058060348366,0.8945702125303118,0.9153196971443567,0.9361574265252687,0.9451845546061701,0.9567387672892068,0.9565388387389738,0.9474471547010186,0.9338494001719889,0.9472629321903413,0.9668665977199301,419596101,HVT
